Date,Player,Venue,Team,Opposition,Position,TOI,Goals,First Assists,Second Assists,ixG,Shots Blocked,Total Penalties,Penalties Drawn,Faceoffs Won,Faceoffs Lost,GF,GA,xGF,xGA,Season,exGF,exGA,eGF,eGA,GFAA,GAAA,xGFAA,xGAAA,Production,Misc,Offense,Defense,Score,dob,Age,Career Game,Projection,Kalman,XGB,adjXGB,XGB_Lowess,adjXGB_Lowess,multiplier,Potential
2014-12-23,Dominik Uher,away,Pittsburgh Penguins,Tampa Bay Lightning,C,7.2833333333333,0,0,0,0.0,0,0,0,0,0,0,1,0.04,0.29,20142015,0.2880666666666656,0.2880666666666656,0.2880666666666656,0.2880666666666656,-0.2880666666666656,-0.7119333333333344,-0.2480666666666656,-0.0019333333333343,0.0,0.0,-0.555041666666666,-0.022628750000001,-0.5776704166666671,1992-12-31,21.991780821917807,1,0.0,-0.0543005378447889,-0.0543005378447889,-0.0568961915830665,0.0,0.0,1.0976509067392366,0.0
2014-12-29,Dominik Uher,away,Pittsburgh Penguins,New Jersey Devils,C,5.6333333333333,0,0,0,0.0,1,0,0,0,0,0,0,0.08,0.11,20142015,0.2352666666666656,0.2352666666666656,0.2352666666666656,0.2352666666666656,-0.2352666666666656,0.2352666666666656,-0.1552666666666656,0.1252666666666655,0.05,0.0,-0.497041666666666,0.6644412499999988,0.2173995833333327,1992-12-31,22.008219178082197,2,-0.0545270643497941,-0.030725460598755,-0.030725460598755,-0.0337846855317954,0.0,0.0,1.095977308333404,0.0
